Time,ID,Action,Weight (kg),Weight (g)
2019-12-05 09:18:54,000853,food added,,57.93
2019-12-05 09:19:08,000854,food added,,20.54
2019-12-05 09:19:47,000855,food added,,33.43
2019-12-05 09:21:19,,weight checked,1.696,
2019-12-05 09:22:14,000856,food added,,34.19
2019-12-05 09:23:20,000857,food added,,31.93
2019-12-05 09:26:10,000858,food added,,23.59
2019-12-05 09:26:20,,weight checked,1.795,
2019-12-05 09:28:29,000859,food added,,23.46
2019-12-05 09:31:20,,weight checked,1.805,
2019-12-05 09:34:57,000860,food added,,23.45
2019-12-05 09:35:30,000861,food added,,37.92
2019-12-05 09:36:21,,weight checked,1.872,
2019-12-05 09:41:21,,weight checked,1.873,
2019-12-05 09:41:56,000862,food added,,109.96
2019-12-05 09:46:21,,weight checked,1.945,
2019-12-05 09:51:22,,weight checked,1.945,
2019-12-05 09:53:15,000863,food added,,69.23
2019-12-05 09:56:22,,weight checked,2.009,
2019-12-05 09:58:00,000864,food added,,51.52
2019-12-05 09:58:20,000865,food added,,31.81
2019-12-05 10:01:23,,weight checked,2.089,
2019-12-05 10:05:54,000866,food added,,138.76
2019-12-05 10:06:23,,weight checked,2.200,
2019-12-05 10:11:24,,weight checked,2.185,
2019-12-05 10:16:24,,weight checked,2.196,
2019-12-05 10:21:25,,weight checked,2.204,
2019-12-05 10:25:52,000867,food added,,86.46
2019-12-05 10:26:25,,weight checked,2.300,
2019-12-05 10:27:13,000868,food added,,92.81
2019-12-05 10:31:26,,weight checked,2.382,
2019-12-05 10:36:26,,weight checked,2.387,
2019-12-05 10:41:26,,weight checked,2.380,
2019-12-05 10:46:27,,weight checked,2.414,
2019-12-05 10:49:19,000869,food added,,30.34
2019-12-05 10:51:27,,weight checked,2.446,
2019-12-05 10:56:28,,weight checked,2.433,
2019-12-05 11:01:28,,weight checked,2.438,
2019-12-05 11:04:00,000870,food added,,25.74
2019-12-05 11:06:29,,weight checked,2.455,
2019-12-05 11:10:46,000871,food added,,146.58
2019-12-05 11:11:29,,weight checked,2.602,
2019-12-05 11:13:46,000872,food added,,44.95
2019-12-05 11:15:46,000873,food added,,153.35
2019-12-05 11:16:30,,weight checked,2.766,
2019-12-05 11:21:30,,weight checked,2.765,
2019-12-05 11:22:03,000874,food added,,103.95
2019-12-05 11:23:44,000875,food added,,355.70
2019-12-05 11:26:31,,weight checked,3.118,
2019-12-05 11:31:31,,weight checked,3.092,
2019-12-05 11:36:31,,weight checked,3.082,
2019-12-05 11:37:00,000876,food added,,71.87
2019-12-05 11:37:05,000877,food added,,55.62
2019-12-05 11:39:46,000878,food added,,89.94
2019-12-05 11:41:32,,weight checked,3.271,
2019-12-05 11:46:32,,weight checked,3.285,
2019-12-05 11:48:32,000879,food added,,73.86
2019-12-05 11:49:46,000880,food added,,57.31
2019-12-05 11:51:33,,weight checked,3.435,
2019-12-05 11:52:13,000881,food added,,60.80
2019-12-05 11:56:11,000882,food added,,63.52
2019-12-05 11:56:33,,weight checked,3.533,
2019-12-05 11:58:43,000883,food added,,109.87
2019-12-05 12:01:02,000884,food added,,93.40
2019-12-05 12:01:34,,weight checked,3.718,
2019-12-05 12:02:27,000885,food added,,42.06
2019-12-05 12:03:45,000886,food added,,117.79
2019-12-05 12:04:21,000887,food added,,125.83
2019-12-05 12:04:42,000888,food added,,39.38
2019-12-05 12:06:34,,weight checked,4.002,
2019-12-05 12:07:40,000889,food added,,22.44
2019-12-05 12:08:43,000890,food added,,104.93
2019-12-05 12:08:54,000891,food added,,44.34
2019-12-05 12:09:23,000892,food added,,22.64
2019-12-05 12:10:32,000893,food added,,201.37
2019-12-05 12:10:35,000894,food added,,220.85
2019-12-05 12:11:16,000895,food added,,126.52
2019-12-05 12:11:35,,weight checked,4.719,
2019-12-05 12:11:39,000896,food added,,105.37
2019-12-05 12:11:54,000897,food added,,165.25
2019-12-05 12:12:36,000898,food added,,39.73
2019-12-05 12:12:46,000899,food added,,112.92
2019-12-05 12:13:05,000900,food added,,60.31
2019-12-05 12:14:00,000901,food added,,129.40
2019-12-05 12:14:39,000902,food added,,40.05
2019-12-05 12:15:28,000903,food added,,35.92
2019-12-05 12:16:29,000904,food added,,27.29
2019-12-05 12:16:35,,weight checked,5.355,
2019-12-05 12:17:53,000905,food added,,23.45
2019-12-05 12:18:11,000906,food added,,21.36
2019-12-05 12:18:29,000907,food added,,84.81
2019-12-05 12:19:29,000908,food added,,107.30
2019-12-05 12:20:19,000909,food added,,23.33
2019-12-05 12:21:35,,weight checked,5.515,
2019-12-05 12:23:14,000910,food added,,184.35
2019-12-05 12:23:58,000911,food added,,190.60
2019-12-05 12:24:09,000912,food added,,42.19
2019-12-05 12:24:49,000913,food added,,23.40
2019-12-05 12:25:02,000914,food added,,70.45
2019-12-05 12:25:07,000915,food added,,57.87
2019-12-05 12:25:38,000916,food added,,37.43
2019-12-05 12:26:36,,weight checked,6.112,
2019-12-05 12:28:37,000917,food added,,21.92
2019-12-05 12:29:08,000918,food added,,56.22
2019-12-05 12:29:15,000919,food added,,74.10
2019-12-05 12:29:55,000920,food added,,27.27
2019-12-05 12:30:37,000921,food added,,54.84
2019-12-05 12:31:40,,weight checked,6.328,
2019-12-05 12:31:40,000922,food added,,170.37
2019-12-05 12:33:26,000923,food added,,195.87
2019-12-05 12:33:43,000924,food added,,93.17
2019-12-05 12:34:33,000925,food added,,25.14
2019-12-05 12:35:32,000926,food added,,28.10
2019-12-05 12:36:37,,weight checked,6.660,
2019-12-05 12:37:11,000927,food added,,292.36
2019-12-05 12:37:30,000928,food added,,124.03
2019-12-05 12:37:35,000929,food added,,221.02
2019-12-05 12:39:04,000930,food added,,109.47
2019-12-05 12:39:10,000931,food added,,57.89
2019-12-05 12:39:57,000932,food added,,139.07
2019-12-05 12:40:08,000933,food added,,63.04
2019-12-05 12:40:41,000934,food added,,52.19
2019-12-05 12:40:58,000935,food added,,60.89
2019-12-05 12:41:02,000936,food added,,154.64
2019-12-05 12:41:37,,weight checked,7.745,
2019-12-05 12:42:16,000937,food added,,29.43
2019-12-05 12:42:19,000938,food added,,111.80
2019-12-05 12:42:29,000939,food added,,24.55
2019-12-05 12:42:37,000940,food added,,25.51
2019-12-05 12:43:12,000941,food added,,44.20
2019-12-05 12:43:23,000942,food added,,62.60
2019-12-05 12:43:40,000943,food added,,34.81
2019-12-05 12:44:01,000944,food added,,30.16
2019-12-05 12:44:15,000945,food added,,24.94
2019-12-05 12:44:21,000946,food added,,28.64
2019-12-05 12:44:43,000947,food added,,87.97
2019-12-05 12:45:09,000948,food added,,27.21
2019-12-05 12:45:15,000949,food added,,43.69
2019-12-05 12:45:37,000950,food added,,21.03
2019-12-05 12:45:55,000951,food added,,223.52
2019-12-05 12:46:07,000952,food added,,126.78
2019-12-05 12:46:20,000953,food added,,95.92
2019-12-05 12:46:38,,weight checked,8.587,
2019-12-05 12:48:09,000954,food added,,37.82
2019-12-05 12:48:50,000955,food added,,88.62
2019-12-05 12:49:28,000956,food added,,24.38
2019-12-05 12:49:31,000957,food added,,32.72
2019-12-05 12:49:35,000958,food added,,110.52
2019-12-05 12:49:48,000959,food added,,253.45
2019-12-05 12:50:40,000960,food added,,47.48
2019-12-05 12:50:56,000961,food added,,67.33
2019-12-05 12:51:03,000962,food added,,22.41
2019-12-05 12:51:23,000963,food added,,21.39
2019-12-05 12:51:39,000964,food added,,20.42
2019-12-05 12:51:39,,weight checked,9.127,
2019-12-05 12:52:09,000965,food added,,71.18
2019-12-05 12:52:25,000966,food added,,59.80
2019-12-05 12:53:30,000967,food added,,51.33
2019-12-05 12:54:08,000968,food added,,93.78
2019-12-05 12:54:24,000969,food added,,173.45
2019-12-05 12:54:30,000970,food added,,55.68
2019-12-05 12:54:47,000971,food added,,59.65
2019-12-05 12:54:52,000972,food added,,37.02
2019-12-05 12:55:05,000973,food added,,50.70
2019-12-05 12:55:19,000974,food added,,31.15
2019-12-05 12:56:11,000975,food added,,125.40
2019-12-05 12:56:40,,weight checked,9.899,
2019-12-05 12:56:40,000976,food added,,23.15
2019-12-05 12:57:48,000977,food added,,87.58
2019-12-05 12:57:56,000978,food added,,173.35
2019-12-05 12:58:26,000979,food added,,69.14
2019-12-05 12:59:06,000980,food added,,25.88
2019-12-05 13:00:21,000981,food added,,55.56
2019-12-05 13:00:32,000982,food added,,66.54
2019-12-05 13:01:39,,weight checked,10.280,
2019-12-05 13:02:12,000983,food added,,28.89
2019-12-05 13:03:17,000984,food added,,56.25
2019-12-05 13:04:10,000985,food added,,123.61
2019-12-05 13:06:40,,weight checked,10.431,
2019-12-05 13:07:12,000986,food added,,21.12
2019-12-05 13:07:24,000987,food added,,134.28
2019-12-05 13:08:40,000988,food added,,239.72
2019-12-05 13:08:53,000989,food added,,49.63
2019-12-05 13:11:40,,weight checked,10.856,
2019-12-05 13:13:12,000990,food added,,21.75
2019-12-05 13:14:04,000991,food added,,268.55
2019-12-05 13:14:15,000992,food added,,39.43
2019-12-05 13:15:27,000993,food added,,65.42
2019-12-05 13:16:15,000994,food added,,31.02
2019-12-05 13:16:40,,weight checked,11.201,
2019-12-05 13:17:13,000995,food added,,24.00
2019-12-05 13:17:58,000996,food added,,53.83
2019-12-05 13:18:01,000997,food added,,125.12
2019-12-05 13:18:12,000998,food added,,45.81
2019-12-05 13:19:35,000999,food added,,83.83
2019-12-05 13:21:03,001000,food added,,150.27
2019-12-05 13:21:41,,weight checked,11.573,
2019-12-05 13:23:14,001001,food added,,106.55
2019-12-05 13:23:18,001002,food added,,107.86
2019-12-05 13:23:28,001003,food added,,82.25
2019-12-05 13:25:35,001004,food added,,33.03
2019-12-05 13:25:41,001005,food added,,34.05
2019-12-05 13:25:43,001006,food added,,24.97
2019-12-05 13:26:41,,weight checked,11.824,
2019-12-05 13:26:56,001007,food added,,25.06
2019-12-05 13:27:08,001008,food added,,57.25
2019-12-05 13:27:33,001009,food added,,118.96
2019-12-05 13:27:54,001010,food added,,104.25
2019-12-05 13:28:02,001011,food added,,80.48
2019-12-05 13:28:28,001012,food added,,33.66
2019-12-05 13:30:10,001013,food added,,140.16
2019-12-05 13:31:01,001014,food added,,149.34
2019-12-05 13:31:42,,weight checked,12.458,
2019-12-05 13:32:35,001015,food added,,101.01
2019-12-05 13:36:42,,weight checked,12.569,
2019-12-05 13:38:01,001016,food added,,20.93
2019-12-05 13:41:43,,weight checked,12.565,
2019-12-05 13:42:21,001017,food added,,111.38
2019-12-05 13:42:28,001018,food added,,28.23
2019-12-05 13:46:43,,weight checked,12.683,
2019-12-05 13:46:51,001019,food added,,52.47
2019-12-05 13:46:56,001020,food added,,29.73
2019-12-05 13:50:01,001021,food added,,44.22
2019-12-05 13:50:51,001022,food added,,179.09
2019-12-05 13:51:44,,weight checked,12.888,
2019-12-05 13:53:16,001023,food added,,25.75
2019-12-05 13:53:29,001024,food added,,96.76
2019-12-05 13:53:33,001025,food added,,35.58
2019-12-05 13:53:43,001026,food added,,81.65
2019-12-05 13:53:56,001027,food added,,383.77
2019-12-05 13:54:50,001028,food added,,124.20
2019-12-05 13:54:55,001029,food added,,29.93
2019-12-05 13:55:00,001030,food added,,22.38
2019-12-05 13:55:19,001031,food added,,359.25
2019-12-05 13:56:24,001032,food added,,52.91
2019-12-05 13:56:44,,weight checked,13.856,
2019-12-05 14:01:44,,weight checked,13.842,
2019-12-05 14:06:45,,weight checked,13.838,
2019-12-05 14:11:45,,weight checked,13.846,
2019-12-05 14:16:46,,weight checked,13.885,
2019-12-05 14:21:46,,weight checked,13.910,
2019-12-05 14:26:40,001033,food added,,23.48
2019-12-05 14:26:47,,weight checked,13.958,
2019-12-05 14:29:03,001034,food added,,61.93
2019-12-05 14:29:44,001035,food added,,27.18
2019-12-05 14:31:47,,weight checked,13.974,
2019-12-05 14:36:48,,weight checked,13.947,
2019-12-05 14:41:48,,weight checked,13.965,
2019-12-05 14:46:31,001036,food added,,314.46
2019-12-05 14:46:38,001037,food added,,59.41
2019-12-05 14:46:49,,weight checked,14.022,
2019-12-05 14:46:56,001038,food added,,412.13
2019-12-05 14:51:49,,weight checked,13.991,
2019-12-05 14:53:18,001039,food added,,432.99
2019-12-05 14:56:49,,weight checked,14.340,
2019-12-05 15:01:50,,weight checked,14.339,
2019-12-05 15:06:50,,weight checked,14.337,
2019-12-05 15:07:13,001040,food added,,131.67
2019-12-05 15:07:18,001041,food added,,24.52
2019-12-05 15:11:51,,weight checked,14.489,
2019-12-05 15:16:51,,weight checked,14.505,
2019-12-05 15:19:32,001042,food added,,173.24
2019-12-05 15:21:52,,weight checked,14.681,
2019-12-05 15:26:52,,weight checked,14.678,
2019-12-05 15:30:49,001043,food added,,119.63
2019-12-05 15:31:53,,weight checked,14.821,
2019-12-05 15:36:53,,weight checked,14.810,
2019-12-05 15:38:36,001044,food added,,24.48
2019-12-05 15:38:44,001045,food added,,103.74
2019-12-05 15:41:54,,weight checked,14.894,
2019-12-05 15:46:54,,weight checked,14.871,
2019-12-05 15:51:54,,weight checked,14.865,
2019-12-05 15:56:55,,weight checked,14.864,
2019-12-05 16:01:55,,weight checked,14.865,
2019-12-05 16:06:56,,weight checked,14.873,
2019-12-05 16:11:56,,weight checked,14.881,
2019-12-05 16:16:57,,weight checked,14.887,
2019-12-05 16:21:57,,weight checked,14.913,
2019-12-05 16:26:58,,weight checked,14.931,
2019-12-05 16:31:58,,weight checked,14.952,
2019-12-05 16:36:58,,weight checked,14.958,
2019-12-05 16:41:59,,weight checked,14.939,
2019-12-05 16:46:59,,weight checked,14.966,
2019-12-05 16:52:00,,weight checked,14.955,
2019-12-05 16:57:02,,weight checked,14.957,
2019-12-05 16:57:02,001046,food added,,76.06
2019-12-05 17:02:01,,weight checked,14.984,
2019-12-05 17:07:01,,weight checked,14.981,
2019-12-05 17:12:02,,weight checked,15.001,
2019-12-05 17:16:32,001047,food added,,142.97
2019-12-05 17:17:02,,weight checked,15.148,
2019-12-05 17:17:55,001048,food added,,24.45
2019-12-05 17:18:33,001049,food added,,192.46
2019-12-05 17:22:03,,weight checked,15.365,
2019-12-05 17:23:59,001050,food added,,64.54
2019-12-05 17:25:52,001051,food added,,34.27
2019-12-05 17:27:03,,weight checked,15.446,
2019-12-05 17:28:56,001052,food added,,58.67
2019-12-05 17:32:04,,weight checked,15.511,
2019-12-05 17:33:47,001053,food added,,148.85
2019-12-05 17:35:31,001054,food added,,64.36
2019-12-05 17:36:51,001055,food added,,171.63
2019-12-05 17:37:04,,weight checked,15.883,
2019-12-05 17:40:41,001056,food added,,139.69
2019-12-05 17:41:42,001057,food added,,21.16
2019-12-05 17:42:04,,weight checked,16.096,
2019-12-05 17:42:08,001058,food added,,43.21
2019-12-05 17:43:08,001059,food added,,29.44
2019-12-05 17:44:19,001060,food added,,22.36
2019-12-05 17:45:16,001061,food added,,70.57
2019-12-05 17:45:21,001062,food added,,283.61
2019-12-05 17:47:05,,weight checked,16.502,
2019-12-05 17:49:23,001063,food added,,39.99
2019-12-05 17:49:31,001064,food added,,92.05
2019-12-05 17:52:05,,weight checked,16.591,
2019-12-05 17:52:27,001065,food added,,31.60
2019-12-05 17:52:31,001066,food added,,149.47
2019-12-05 17:53:16,001067,food added,,146.34
2019-12-05 17:54:26,001068,food added,,125.79
2019-12-05 17:55:00,001069,food added,,34.32
2019-12-05 17:56:39,001070,food added,,78.31
2019-12-05 17:56:44,001071,food added,,43.77
2019-12-05 17:57:06,,weight checked,17.144,
2019-12-05 17:57:11,001072,food added,,60.81
2019-12-05 17:58:03,001073,food added,,121.16
2019-12-05 17:59:06,001074,food added,,21.62
2019-12-05 17:59:25,001075,food added,,68.72
2019-12-05 17:59:32,001076,food added,,78.60
2019-12-05 18:00:28,001077,food added,,85.28
2019-12-05 18:01:28,001078,food added,,23.04
2019-12-05 18:02:06,,weight checked,17.531,
2019-12-05 18:02:57,001079,food added,,207.59
2019-12-05 18:03:09,001080,food added,,56.51
2019-12-05 18:04:10,001081,food added,,86.70
2019-12-05 18:05:53,001082,food added,,199.62
2019-12-05 18:07:07,,weight checked,18.070,
2019-12-05 18:12:07,,weight checked,18.028,
2019-12-05 18:12:38,001083,food added,,143.58
2019-12-05 18:13:55,001084,food added,,102.91
2019-12-05 18:14:25,001085,food added,,85.68
2019-12-05 18:14:37,001086,food added,,28.54
2019-12-05 18:15:22,001087,food added,,22.20
2019-12-05 18:15:30,001088,food added,,90.86
2019-12-05 18:17:08,,weight checked,18.470,
2019-12-05 18:22:08,,weight checked,18.435,
2019-12-05 18:22:13,001089,food added,,109.58
2019-12-05 18:23:51,001090,food added,,113.97
2019-12-05 18:24:22,001091,food added,,121.63
2019-12-05 18:24:35,001092,food added,,124.62
2019-12-05 18:24:55,001093,food added,,21.30
2019-12-05 18:25:36,001094,food added,,41.21
2019-12-05 18:27:08,,weight checked,18.945,
2019-12-05 18:27:56,001095,food added,,32.84
2019-12-05 18:28:18,001096,food added,,64.51
2019-12-05 18:32:09,,weight checked,19.012,
2019-12-05 18:32:21,001097,food added,,71.35
2019-12-05 18:32:31,001098,food added,,165.15
2019-12-05 18:36:25,001099,food added,,84.58
2019-12-05 18:37:09,,weight checked,19.187,
2019-12-05 18:38:40,001100,food added,,153.99
2019-12-05 18:39:54,001101,food added,,273.36
2019-12-05 18:40:01,001102,food added,,182.81
2019-12-05 18:40:28,001103,food added,,93.67
2019-12-05 18:42:10,,weight checked,19.861,
2019-12-05 18:43:53,001104,food added,,129.28
2019-12-05 18:47:10,,weight checked,20.003,
2019-12-05 18:52:11,,weight checked,19.997,
2019-12-05 18:57:11,,weight checked,19.985,
2019-12-05 18:57:41,001105,food added,,150.22
2019-12-05 19:02:12,,weight checked,20.094,
2019-12-05 19:05:02,001106,food added,,126.40
2019-12-05 19:05:09,001107,food added,,30.46
2019-12-05 19:07:12,,weight checked,20.248,
2019-12-05 19:10:08,001108,food added,,628.61
2019-12-05 19:12:13,,weight checked,20.928,
2019-12-05 19:15:06,001109,food added,,65.41
2019-12-05 19:17:13,,weight checked,20.943,
2019-12-05 19:19:42,001110,food added,,144.12
2019-12-05 19:22:13,,weight checked,20.984,
2019-12-05 19:25:17,001111,food added,,299.35
2019-12-05 19:27:14,,weight checked,21.247,
2019-12-05 19:29:54,001112,food added,,24.76
2019-12-05 19:30:00,001113,food added,,36.32
2019-12-05 19:32:14,,weight checked,21.288,
2019-12-05 19:33:57,001114,food added,,50.85
2019-12-05 19:37:15,,weight checked,21.354,
2019-12-05 19:42:15,,weight checked,21.282,
2019-12-05 19:47:16,,weight checked,21.205,
2019-12-05 19:49:48,001115,food added,,191.90
2019-12-05 19:50:03,001116,food added,,82.80
2019-12-05 19:51:00,001117,food added,,777.92
2019-12-05 19:51:02,001118,bin removed,21.617,
2019-12-05 19:55:10,001119,scale reset,0.003,
2019-12-05 19:55:11,,weight checked,0.003,
2019-12-05 19:57:17,,weight checked,0.064,
2019-12-05 20:02:17,,weight checked,0.294,
2019-12-05 20:07:17,,weight checked,0.477,
2019-12-05 20:12:18,,weight checked,0.595,
2019-12-05 20:17:18,,weight checked,0.686,
2019-12-05 20:22:19,,weight checked,0.743,
2019-12-05 20:27:19,,weight checked,0.783,
2019-12-05 20:32:20,,weight checked,0.795,
2019-12-05 20:37:20,,weight checked,0.793,
2019-12-05 20:42:21,,weight checked,0.781,
2019-12-05 20:47:21,,weight checked,0.770,
2019-12-05 20:52:22,,weight checked,0.749,
2019-12-05 20:57:22,,weight checked,0.725,
2019-12-06 06:03:11,,weight checked,0.890,
2019-12-06 06:07:29,001120,scale reset,-0.000,
2019-12-06 06:08:11,,weight checked,-0.022,
2019-12-06 06:13:11,,weight checked,-0.012,
2019-12-06 06:18:12,,weight checked,-0.009,
2019-12-06 06:23:12,,weight checked,-0.007,
2019-12-06 06:28:13,,weight checked,-0.005,
2019-12-06 06:33:13,,weight checked,-0.046,
2019-12-06 06:38:14,,weight checked,-0.083,
2019-12-06 06:43:14,,weight checked,-0.134,
2019-12-06 06:48:15,,weight checked,-0.208,
2019-12-06 06:53:15,,weight checked,-0.287,
2019-12-06 06:58:15,,weight checked,-0.353,
2019-12-06 07:01:53,001121,food added,,21.44
2019-12-06 07:01:56,001122,food added,,20.79
2019-12-06 07:02:49,001123,food added,,24.67
2019-12-06 07:03:01,001124,bin removed,0,
2019-12-06 07:03:44,001125,scale reset,-0.004,
2019-12-06 07:03:44,,weight checked,-0.004,
2019-12-06 07:08:16,,weight checked,-0.047,
2019-12-06 07:13:17,,weight checked,-0.037,
2019-12-06 07:18:17,,weight checked,-0.005,
2019-12-06 07:23:18,,weight checked,0.042,
2019-12-06 07:28:18,,weight checked,0.072,
2019-12-06 07:33:19,,weight checked,0.105,
2019-12-06 07:38:19,,weight checked,0.085,
2019-12-06 07:41:09,001126,food added,,46.98
2019-12-06 07:43:20,,weight checked,0.143,
2019-12-06 07:47:25,001127,food added,,46.86
2019-12-06 07:48:20,,weight checked,0.250,
2019-12-06 07:48:56,001128,food added,,176.44
2019-12-06 07:51:42,001129,food added,,63.08
2019-12-06 07:53:00,001130,food added,,33.21
2019-12-06 07:53:04,001131,food added,,164.34
2019-12-06 07:53:20,,weight checked,0.642,
2019-12-06 07:53:46,001132,food added,,90.80
2019-12-06 07:58:21,,weight checked,0.708,
2019-12-06 08:01:25,001133,food added,,39.54
2019-12-06 08:01:51,001134,food added,,89.00
2019-12-06 08:03:21,,weight checked,0.825,
2019-12-06 08:08:22,,weight checked,0.814,
2019-12-06 08:11:02,001135,food added,,57.22
2019-12-06 08:13:22,,weight checked,0.863,
2019-12-06 08:17:58,001136,food added,,42.11
2019-12-06 08:18:23,,weight checked,0.896,
2019-12-06 08:23:23,,weight checked,0.912,
2019-12-06 08:28:24,,weight checked,0.937,
2019-12-06 08:29:18,001137,food added,,227.14
2019-12-06 08:30:34,001138,food added,,31.98
2019-12-06 08:33:24,,weight checked,1.207,
2019-12-06 08:38:24,,weight checked,1.237,
2019-12-06 08:43:25,,weight checked,1.263,
2019-12-06 08:48:25,,weight checked,1.261,
2019-12-06 08:53:26,,weight checked,1.274,
2019-12-06 08:58:26,,weight checked,1.279,
2019-12-06 09:02:50,001139,food added,,71.55
2019-12-06 09:03:27,,weight checked,1.362,
2019-12-06 09:06:59,001140,food added,,41.86
2019-12-06 09:07:05,001141,food added,,215.88
2019-12-06 09:08:27,,weight checked,1.601,
2019-12-06 09:08:39,001142,food added,,52.29
2019-12-06 09:09:53,001143,food added,,131.38
2019-12-06 09:10:47,001144,food added,,163.82
2019-12-06 09:11:01,001145,food added,,206.39
2019-12-06 09:11:06,001146,food added,,132.20
2019-12-06 09:11:13,001147,food added,,122.15
2019-12-06 09:11:18,001148,food added,,183.84
2019-12-06 09:11:58,001149,food added,,43.93
2019-12-06 09:13:28,,weight checked,2.623,
2019-12-06 09:18:28,,weight checked,2.669,
2019-12-06 09:20:42,001150,food added,,29.76
2019-12-06 09:22:15,001151,food added,,111.88
2019-12-06 09:23:23,001152,food added,,26.12
2019-12-06 09:23:28,,weight checked,2.872,
2019-12-06 09:24:08,001153,food added,,85.75
2019-12-06 09:28:29,,weight checked,2.955,
2019-12-06 09:33:29,,weight checked,2.977,
2019-12-06 09:35:53,001154,food added,,106.84
2019-12-06 09:38:30,,weight checked,3.108,
2019-12-06 09:39:00,001155,food added,,27.33
2019-12-06 09:43:30,,weight checked,3.179,
2019-12-06 09:46:24,001156,food added,,30.62
2019-12-06 09:48:31,,weight checked,3.243,
2019-12-06 09:53:31,,weight checked,3.239,
2019-12-06 09:58:32,,weight checked,3.246,
2019-12-06 10:03:22,001157,food added,,148.80
2019-12-06 10:03:32,001158,food added,,136.52
2019-12-06 10:03:32,,weight checked,3.462,
2019-12-06 10:08:33,,weight checked,3.500,
2019-12-06 10:13:33,,weight checked,3.519,
2019-12-06 10:16:15,001159,food added,,42.40
2019-12-06 10:18:34,,weight checked,3.582,
2019-12-06 10:20:47,001160,food added,,45.04
2019-12-06 10:20:57,001161,food added,,97.04
2019-12-06 10:23:34,,weight checked,3.745,
2019-12-06 10:28:32,001162,food added,,46.12
2019-12-06 10:28:34,,weight checked,3.766,
2019-12-06 10:33:35,,weight checked,3.752,
2019-12-06 10:35:18,001163,food added,,41.83
2019-12-06 10:38:35,,weight checked,3.761,
2019-12-06 10:43:36,,weight checked,3.760,
2019-12-06 10:48:40,,weight checked,3.774,
2019-12-06 10:48:40,001164,food added,,71.56
2019-12-06 10:53:29,001165,food added,,127.22
2019-12-06 10:53:37,,weight checked,3.909,
2019-12-06 10:58:37,,weight checked,3.894,
2019-12-06 11:03:38,,weight checked,3.885,
2019-12-06 11:08:38,,weight checked,3.906,
2019-12-06 11:10:07,001166,food added,,29.25
2019-12-06 11:12:44,001167,food added,,106.47
2019-12-06 11:13:38,,weight checked,4.083,
2019-12-06 11:13:49,001168,food added,,38.42
2019-12-06 11:18:39,,weight checked,4.184,
2019-12-06 11:21:15,001169,food added,,29.23
2019-12-06 11:23:39,,weight checked,4.194,
2019-12-06 11:24:42,001170,food added,,75.60
2019-12-06 11:27:35,001171,food added,,109.62
2019-12-06 11:28:36,001172,food added,,73.31
2019-12-06 11:28:40,,weight checked,4.444,
2019-12-06 11:28:53,001173,food added,,31.58
2019-12-06 11:29:52,001174,food added,,58.42
2019-12-06 11:30:21,001175,food added,,110.40
2019-12-06 11:32:06,001176,food added,,35.30
2019-12-06 11:32:08,001177,food added,,220.21
2019-12-06 11:32:53,001178,food added,,102.58
2019-12-06 11:33:12,001179,food added,,69.50
2019-12-06 11:33:38,001180,food added,,34.42
2019-12-06 11:33:40,,weight checked,5.147,
2019-12-06 11:35:08,001181,food added,,33.01
2019-12-06 11:35:11,001182,food added,,112.25
2019-12-06 11:36:10,001183,food added,,99.70
2019-12-06 11:38:41,,weight checked,5.501,
2019-12-06 11:41:28,001184,food added,,45.09
2019-12-06 11:41:43,001185,food added,,25.84
2019-12-06 11:41:58,001186,food added,,23.04
2019-12-06 11:42:06,001187,food added,,153.37
2019-12-06 11:42:15,001188,food added,,95.75
2019-12-06 11:43:22,001189,food added,,46.72
2019-12-06 11:43:26,001190,food added,,77.68
2019-12-06 11:43:41,,weight checked,5.982,
2019-12-06 11:44:50,001191,food added,,62.84
2019-12-06 11:46:10,001192,food added,,2950.89
2019-12-06 11:47:02,001193,food added,,33.65
2019-12-06 11:47:09,001194,food added,,97.74
2019-12-06 11:47:23,001195,food added,,156.43
2019-12-06 11:47:32,001196,food added,,153.23
2019-12-06 11:48:42,,weight checked,6.590,
2019-12-06 11:48:55,001197,food added,,45.48
2019-12-06 11:49:25,001198,food added,,20.86
2019-12-06 11:52:53,001199,food added,,46.22
2019-12-06 11:53:37,001200,food added,,171.64
2019-12-06 11:53:44,001201,food added,,23.61
2019-12-06 11:53:44,,weight checked,6.853,
2019-12-06 11:54:06,001202,food added,,101.44
2019-12-06 11:54:56,001203,food added,,45.18
2019-12-06 11:56:11,001204,food added,,156.82
2019-12-06 11:56:54,001205,food added,,83.11
2019-12-06 11:57:09,001206,food added,,129.02
2019-12-06 11:57:20,001207,food added,,130.21
2019-12-06 11:58:43,,weight checked,7.418,
2019-12-06 12:01:34,001208,food added,,169.71
2019-12-06 12:03:43,,weight checked,7.516,
2019-12-06 12:05:36,001209,food added,,173.09
2019-12-06 12:07:14,001210,food added,,27.64
2019-12-06 12:08:43,,weight checked,7.680,
2019-12-06 12:13:44,,weight checked,7.646,
2019-12-06 12:16:03,001211,food added,,81.50
2019-12-06 12:17:24,001212,food added,,205.64
2019-12-06 12:18:44,,weight checked,7.928,
2019-12-06 12:19:46,001213,food added,,23.59
2019-12-06 12:23:45,,weight checked,7.980,
2019-12-06 12:24:21,001214,food added,,90.00
2019-12-06 12:25:03,001215,food added,,68.17
2019-12-06 12:27:21,001216,food added,,218.75
